SEASON,TOKEN_TYPE,token,count,share
Summer,BRAND,레드윙,377,0.4222244621397932
Summer,BRAND,로맨틱무브,783,0.8769277290595706
Summer,BRAND,루이비통,139,0.15567427118682034
Summer,BRAND,르메르,415,0.46478289598942757
Summer,BRAND,리넥츠,213,0.2385512213150556
Summer,BRAND,리바이스,1780,1.9935266382197134
Summer,BRAND,리복,229,0.2564705618833227
Summer,BRAND,리얼 맥코이,126,0.1411148069751033
Summer,BRAND,릭오웬스,311,0.3483071822956915
Summer,BRAND,마틴로즈,1141,1.2778729742745467
Summer,BRAND,마틴플랜,304,0.3404674707970747
Summer,BRAND,메종마르지엘라,598,0.6697353537389824
Summer,BRAND,메종미네드,525,0.5879783623962638
Summer,BRAND,메종키츠네,197,0.22063188074678852
Summer,BRAND,모드나인,1215,1.3607499244027819
Summer,BRAND,모스콧,177,0.19823270503645465
Summer,BRAND,모이프,180,0.20159258139300476
Summer,BRAND,몽벨,103,0.11535575490821937
Summer,BRAND,무신사,69,0.07727715620065181
Summer,BRAND,무인양품,129,0.14447468333165342
Summer,BRAND,무탠다드,1397,1.5645824233668202
Summer,BRAND,문선,106,0.11871563126476946
Summer,BRAND,미나브,344,0.38526582221774236
Summer,BRAND,미하라야스히로,776,0.8690880175609537
Summer,BRAND,밈더워드로브,365,0.40878495671359294
Summer,BRAND,바라쿠타,56,0.06271769198893482
Summer,BRAND,바버,124,0.13887488940406992
Summer,BRAND,반스,2060,2.3071150981643878
Summer,BRAND,발렌시아가,1017,1.1389980848704768
Summer,BRAND,버버리,50,0.05599793927583465
Summer,BRAND,버윅,99,0.1108759197661526
Summer,BRAND,버즈릭슨,192,0.21503208681920508
Summer,BRAND,버켄스탁,441,0.49390182441286157
Summer,BRAND,베이프,205,0.22959155103092205
Summer,BRAND,보테가베네타,217,0.24303105645712236
Summer,BRAND,브라운야드,220,0.24639093281367247
Summer,BRAND,브랜디드,631,0.7066939936610334
Summer,BRAND,브론슨,380,0.4255843384963433
Summer,BRAND,브룩스브라더스,435,0.48718207169976147
Summer,BRAND,블랭크룸,223,0.24975080917022255
Summer,BRAND,비긴202,130,0.14559464211717008
Summer,BRAND,비바스튜디오,236,0.2643102733819396
Summer,BRAND,비얼디드키드,79,0.08847674405581875
Summer,BRAND,비이커,94,0.10527612583856914
Summer,BRAND,빔즈,183,0.20495245774955478
Summer,BRAND,사카이,149,0.16687385904198726
Summer,BRAND,생로랑,141,0.1579141887578537
Summer,BRAND,샤카웨어,173,0.1937528698943879
Summer,BRAND,세인트제임스,194,0.21727200439023842
Summer,BRAND,세터,780,0.8735678527030206
Summer,BRAND,소니,153,0.17135369418405402
Summer,BRAND,솔리드옴므,75,0.08399690891375197
Summer,BRAND,수아레,251,0.28110965516468994
Summer,BRAND,슈펜,178,0.19935266382197134
Summer,BRAND,슈프림,1016,1.13787812608496
Summer,BRAND,스캇,320,0.35838681136534173
Summer,BRAND,스톤아일랜드,531,0.594698115109364
Summer,BRAND,스투시,1803,2.0192856902865977
Summer,BRAND,스튜디오니콜슨,131,0.1467146009026868
Summer,BRAND,아노블리어,126,0.1411148069751033
Summer,BRAND,아더에러,873,0.9777240197560729
Summer,BRAND,아디다스,2309,2.5859848357580444
Summer,BRAND,아르켓,121,0.13551501304751984
Summer,BRAND,아미,200,0.2239917571033386
Summer,BRAND,아스토플렉스,62,0.06943744470203496
Summer,BRAND,아식스,1896,2.1234418573396496
Summer,BRAND,아워레가시,764,0.8556485121347536
Summer,BRAND,아워셀브스,77,0.08623682648478535
Summer,BRAND,아워스코프,146,0.16351398268543718
Summer,BRAND,아이언레인저,106,0.11871563126476946
Summer,BRAND,아크테릭스,578,0.6473361780286485
Summer,BRAND,아트이프액츠,78,0.08735678527030205
Summer,BRAND,아페쎄,242,0.2710300260950397
Summer,BRAND,아프레쎄,113,0.12655534276338629
Summer,BRAND,안데르센,19,0.021279216924817167
Summer,BRAND,알렌느,420,0.47038268991701104
Summer,BRAND,애쉬크로프트,166,0.18591315839577102
Summer,BRAND,애프터프레이,475,0.5319804231204291
Summer,BRAND,애플,963,1.0785203104525753
Summer,BRAND,앤더슨벨,1015,1.1367581672994433
Summer,BRAND,어나더오피스,140,0.15679422997233702
Summer,BRAND,어널러코드,136,0.15231439483027023
Summer,BRAND,언더마이카,80,0.08959670284133543
Summer,BRAND,언타이틀,150,0.16799381782750394
Summer,BRAND,에센셜,117,0.13103517790545308
Summer,BRAND,에스티유오피스,308,0.3449473059391414
Summer,BRAND,에스피오나지,447,0.5006215771259618
Summer,BRAND,엑슬림,87,0.09743641433995229
Summer,BRAND,예일,172,0.19263291110887118
Summer,BRAND,오가프,158,0.1769534881116375
Summer,BRAND,오어슬로우,1343,1.5041046489489187
Summer,BRAND,오클리,282,0.3158283775157074
Summer,BRAND,와일드브릭스,324,0.3628666465074085
Summer,BRAND,요시다포터,101,0.11311583733718598
Summer,BRAND,우영미,225,0.2519907267412559
Summer,BRAND,우포스,732,0.8198098309982191
Summer,BRAND,웨이비니스,83,0.09295657919788551
Summer,BRAND,위더로드,214,0.23967118010057228
Summer,BRAND,위캔더스,137,0.15343435361578694
Summer,BRAND,유니온,713,0.7985306140734021
Summer,BRAND,유니클로,3103,3.4752321114582987
Summer,BRAND,유니폼브릿지,993,1.1121190740180762
Summer,BRAND,유스,324,0.3628666465074085
Summer,BRAND,이얼즈어고,147,0.16463394147095387
Summer,BRAND,이지,455,0.5095812474100953
Summer,BRAND,인세인개러지,328,0.3673464816494753
Summer,BRAND,일꼬르소,88,0.09855637312546899
Summer,BRAND,자라,710,0.7951707377168521
Summer,BRAND,자바나스,579,0.6484561368141653
Summer,BRAND,젠틀몬스터,1167,1.3069919026979806
Summer,BRAND,조던,1458,1.6328999092833383
Summer,BRAND,조셉앤스테이시,452,0.5062213710535451
Summer,BRAND,주앙옴므,803,0.8993269047699044
Summer,BRAND,지샥,192,0.21503208681920508
Summer,BRAND,지오다노,176,0.19711274625093797
Summer,BRAND,챔피온,141,0.1579141887578537
Summer,BRAND,카시오,670,0.7503723862961843
Summer,BRAND,칼하트wip,156,0.1747135705406041
Summer,BRAND,캐피탈,606,0.678695024023116
Summer,BRAND,캡틴선샤인,97,0.10863600219511921
Summer,BRAND,컨버스,1656,1.8546517488156438
Summer,BRAND,코스,846,0.9474851325471222
Summer,BRAND,쿠어,478,0.5353402994769793
Summer,BRAND,크롬하츠,339,0.37966602829015894
Summer,BRAND,클락스,346,0.3875057397887758
Summer,BRAND,키뮤어,183,0.20495245774955478
Summer,BRAND,키스,98,0.10975596098063592
Summer,BRAND,키코,178,0.19935266382197134
Summer,BRAND,킨치,413,0.4625429784183942
Summer,BRAND,테켓,170,0.1903929935378378
Summer,BRAND,토니웩,258,0.28894936666330684
Summer,BRAND,토피,332,0.37182631679154204
Summer,BRAND,톰브라운,166,0.18591315839577102
Summer,BRAND,팀버랜드,461,0.5163010001231955
Summer,BRAND,파라부트,233,0.26095039702538947
Summer,BRAND,파르티멘토,237,0.2654302321674562
Summer,BRAND,파타고니아,160,0.17919340568267086
Summer,BRAND,팔라스,127,0.14223476576062
Summer,BRAND,페몬트,146,0.16351398268543718
Summer,BRAND,페이탈리즘,345,0.3863857810032591
Summer,BRAND,포터,1226,1.3730694710434654
Summer,BRAND,포터리,185,0.2071923753205882
Summer,BRAND,포트너스,120,0.13439505426200316
Summer,BRAND,폴로,2589,2.8995732957027185
Summer,BRAND,푸마,295,0.3303878417274244
Summer,BRAND,프라다,308,0.3449473059391414
Summer,BRAND,프라이탁,332,0.37182631679154204
Summer,BRAND,프로젝트지알,165,0.18479319961025434
Summer,BRAND,프리즘웍스,187,0.20943229289162157
Summer,BRAND,플랙,401,0.44910347299219383
Summer,BRAND,해칭룸,779,0.8724478939175039
Summer,BRAND,헤리티지플로스,242,0.2710300260950397
Summer,BRAND,헤지스,55,0.06159773320341812
Summer,BRAND,호카,187,0.20943229289162157
Summer,BRAND,휴먼메이드,389,0.43566396756599357
Winter,BRAND,acg,242,0.3325409148997568
Winter,BRAND,cp컴퍼니,111,0.15252909733005374
Winter,BRAND,etce,940,1.2916878512635181
Winter,BRAND,jw앤더슨,87,0.11954983304247455
Winter,BRAND,lee,110,0.15115496131807127
Winter,BRAND,lmc,64,0.08794470476687782
Winter,BRAND,mlb,132,0.18138595358168552
Winter,BRAND,mmgl,138,0.1896307696535803
Winter,BRAND,mmrb,335,0.4603355640141261
Winter,BRAND,mngu,179,0.24597034614486143
Winter,BRAND,new,121,0.1662704574498784
Winter,BRAND,oam,255,0.35040468305552885
Winter,BRAND,rrl,883,1.2133620985805176
Winter,BRAND,ymclky,107,0.14703255328212386
Winter,BRAND,구찌,104,0.14291014524617646
Winter,BRAND,굿라이프웍스,54,0.07420334464705317
Winter,BRAND,그라더스,168,0.2308548500130543
Winter,BRAND,그라미치,101,0.13878773721022905
Winter,BRAND,그레일즈,297,0.4081183955587924
Winter,BRAND,그리쉬,74,0.10168606488670248
Winter,BRAND,꼼데가르송,218,0.2995616506121776
Winter,BRAND,나나미카,304,0.4177373476426697
Winter,BRAND,나이키,3037,4.1732510683907496
Winter,BRAND,네이더스,67,0.09206711280282523
Winter,BRAND,노메뉴얼,111,0.15252909733005374
Winter,BRAND,노스페이스,1024,1.4071152762700452
Winter,BRAND,뉴발란스,2300,3.1605128275596717
Winter,BRAND,뉴에라,135,0.1855083616176329
Winter,BRAND,뉴치프시크,102,0.14016187322221152
Winter,BRAND,다이브인,92,0.12642051310238686
Winter,BRAND,닥터마틴,576,0.7915023429019005
Winter,BRAND,더뮤지엄비지터,319,0.4383493878224067
Winter,BRAND,더콜디스트모먼트,127,0.17451527352177318
Winter,BRAND,던스트,135,0.1855083616176329
Winter,BRAND,데우스엑스마키나,112,0.1539032333420362
Winter,BRAND,도프제이슨,470,0.6458439256317591
Winter,BRAND,드레익스,290,0.3984994434749151
Winter,BRAND,드로우핏,541,0.7434075824825142
Winter,BRAND,디스이즈네버댓,267,0.3668943151993184
Winter,BRAND,디앤써,226,0.3105547387080373
Winter,BRAND,디젤,284,0.39025462740302036
Winter,BRAND,디키즈,251,0.344908139007599
Winter,BRAND,라코스테,60,0.08244816071894796
Winter,BRAND,라퍼지스토어,331,0.45483901996619625
Winter,BRAND,라프시몬스,105,0.14428428125815895
Winter,BRAND,랄프로렌,385,0.5290423646132495
Winter,BRAND,레드윙,401,0.5510285408049689
Winter,BRAND,로맨틱무브,772,1.0608330012504636
Winter,BRAND,루이비통,67,0.09206711280282523
Winter,BRAND,르메르,491,0.6747007818833908
Winter,BRAND,리넥츠,330,0.45346488395421375
Winter,BRAND,리바이스,944,1.297184395311448
Winter,BRAND,리복,244,0.3352891869237217
Winter,BRAND,리얼 맥코이,74,0.10168606488670248
Winter,BRAND,릭오웬스,208,0.2858202904923529
Winter,BRAND,마틴로즈,961,1.3205447075151497
Winter,BRAND,마틴플랜,164,0.22535830596512443
Winter,BRAND,메종마르지엘라,443,0.6087422533082324
Winter,BRAND,메종미네드,458,0.6293542934879695
Winter,BRAND,메종키츠네,72,0.09893779286273756
Winter,BRAND,모드나인,1085,1.4909375730009757
Winter,BRAND,모스콧,94,0.12916878512635183
Winter,BRAND,모이프,191,0.262459978288651
Winter,BRAND,몽벨,81,0.11130501697057976
Winter,BRAND,무신사,89,0.12229810506643947
Winter,BRAND,무인양품,94,0.12916878512635183
Winter,BRAND,무탠다드,1447,1.9883748093386284
Winter,BRAND,문선,99,0.13603946518626414
Winter,BRAND,미나브,110,0.15115496131807127
Winter,BRAND,미하라야스히로,503,0.6911904140271804
Winter,BRAND,밈더워드로브,241,0.3311667788877743
Winter,BRAND,바라쿠타,92,0.12642051310238686
Winter,BRAND,바버,445,0.6114905253321974
Winter,BRAND,반스,1115,1.5321616533604496
Winter,BRAND,발렌시아가,980,1.3466532917428167
Winter,BRAND,버버리,132,0.18138595358168552
Winter,BRAND,버윅,98,0.13466532917428167
Winter,BRAND,버즈릭슨,320,0.4397235238343892
Winter,BRAND,버켄스탁,44,0.0604619845272285
Winter,BRAND,베이프,111,0.15252909733005374
Winter,BRAND,보테가베네타,113,0.15527736935401865
Winter,BRAND,브라운야드,316,0.43422697978645924
Winter,BRAND,브랜디드,624,0.8574608714770587
Winter,BRAND,브론슨,274,0.3765132672831957
Winter,BRAND,브룩스브라더스,389,0.5345389086611794
Winter,BRAND,블랭크룸,260,0.35727536311544117
Winter,BRAND,비긴202,153,0.2102428098333173
Winter,BRAND,비바스튜디오,230,0.31605128275596717
Winter,BRAND,비얼디드키드,90,0.12367224107842194
Winter,BRAND,비이커,112,0.1539032333420362
Winter,BRAND,빔즈,224,0.3078064666840724
Winter,BRAND,사카이,47,0.06458439256317591
Winter,BRAND,생로랑,162,0.22261003394115952
Winter,BRAND,샤카웨어,93,0.12779464911436936
Winter,BRAND,세인트제임스,235,0.32292196281587954
Winter,BRAND,세터,394,0.5414095887210917
Winter,BRAND,소니,99,0.13603946518626414
Winter,BRAND,솔리드옴므,99,0.13603946518626414
Winter,BRAND,수아레,369,0.5070561884215299
Winter,BRAND,슈펜,127,0.17451527352177318
Winter,BRAND,슈프림,881,1.2106138265565525
Winter,BRAND,스캇,135,0.1855083616176329
Winter,BRAND,스톤아일랜드,457,0.627980157475987
Winter,BRAND,스투시,991,1.3617687878746239
Winter,BRAND,스튜디오니콜슨,108,0.14840668929410633
Winter,BRAND,아노블리어,75,0.10306020089868495
Winter,BRAND,아더에러,1129,1.5513995575282042
Winter,BRAND,아디다스,2044,2.8087340084921606
Winter,BRAND,아르켓,75,0.10306020089868495
Winter,BRAND,아미,119,0.16352218542591346
Winter,BRAND,아스토플렉스,164,0.22535830596512443
Winter,BRAND,아식스,1536,2.1106729144050678
Winter,BRAND,아워레가시,483,0.663707693787531
Winter,BRAND,아워셀브스,84,0.11542742500652715
Winter,BRAND,아워스코프,77,0.10580847292264987
Winter,BRAND,아이언레인저,156,0.21436521786926468
Winter,BRAND,아크테릭스,759,1.0429692330946916
Winter,BRAND,아트이프액츠,251,0.344908139007599
Winter,BRAND,아페쎄,94,0.12916878512635183
Winter,BRAND,아프레쎄,43,0.05908784851524604
Winter,BRAND,안데르센,317,0.43560111579844174
Winter,BRAND,알렌느,233,0.3201736907919146
Winter,BRAND,애쉬크로프트,169,0.23222898602503675
Winter,BRAND,애프터프레이,941,1.2930619872755005
Winter,BRAND,애플,188,0.25833757025270365
Winter,BRAND,앤더슨벨,905,1.2435930908441317
Winter,BRAND,어나더오피스,186,0.2555892982287387
Winter,BRAND,어널러코드,155,0.21299108185728224
Winter,BRAND,언더마이카,190,0.26108584227666853
Winter,BRAND,언타이틀,73,0.10031192887472003
Winter,BRAND,에센셜,70,0.09618952083877262
Winter,BRAND,에스티유오피스,327,0.44934247591826637
Winter,BRAND,에스피오나지,473,0.6499663336677064
Winter,BRAND,엑슬림,101,0.13878773721022905
Winter,BRAND,예일,71,0.09756365685075509
Winter,BRAND,오가프,53,0.0728292086350707
Winter,BRAND,오어슬로우,1038,1.4263531804377998
Winter,BRAND,오클리,91,0.1250463770904044
Winter,BRAND,와일드브릭스,194,0.2665823863245984
Winter,BRAND,요시다포터,130,0.17863768155772058
Winter,BRAND,우영미,158,0.21711348989322962
Winter,BRAND,우포스,22,0.03023099226361425
Winter,BRAND,웨이비니스,66,0.09069297679084276
Winter,BRAND,위더로드,124,0.17039286548582577
Winter,BRAND,위캔더스,104,0.14291014524617646
Winter,BRAND,유니온,617,0.8478419193931817
Winter,BRAND,유니클로,2854,3.9217841781979583
Winter,BRAND,유니폼브릿지,683,0.9385348961840243
Winter,BRAND,유스,330,0.45346488395421375
Winter,BRAND,이얼즈어고,148,0.20337212977340496
Winter,BRAND,이지,143,0.19650144971349262
Winter,BRAND,인세인개러지,213,0.29269097055226523
Winter,BRAND,일꼬르소,197,0.27070479436054584
Winter,BRAND,자라,593,0.8148626551056023
Winter,BRAND,자바나스,683,0.9385348961840243
Winter,BRAND,젠틀몬스터,565,0.7763868467700933
Winter,BRAND,조던,905,1.2435930908441317
Winter,BRAND,조셉앤스테이시,414,0.5688923089607409
Winter,BRAND,주앙옴므,572,0.7860057988539705
Winter,BRAND,지샥,114,0.15665150536600111
Winter,BRAND,지오다노,144,0.19787558572547512
Winter,BRAND,챔피온,193,0.2652082503126159
Winter,BRAND,카시오,86,0.11817569703049208
Winter,BRAND,칼하트wip,173,0.23772553007296665
Winter,BRAND,캐피탈,386,0.5304165006252318
Winter,BRAND,캡틴선샤인,250,0.3435340029956165
Winter,BRAND,컨버스,1153,1.5843788218157833
Winter,BRAND,코스,636,0.8739505036208484
Winter,BRAND,쿠어,1096,1.5060530691327827
Winter,BRAND,크롬하츠,171,0.23497725804900166
Winter,BRAND,클락스,562,0.772264438734146
Winter,BRAND,키뮤어,258,0.35452709109147623
Winter,BRAND,키스,82,0.11267915298256222
Winter,BRAND,키코,108,0.14840668929410633
Winter,BRAND,킨치,388,0.5331647726491968
Winter,BRAND,테켓,130,0.17863768155772058
Winter,BRAND,토니웩,734,1.00861583279513
Winter,BRAND,토피,230,0.31605128275596717
Winter,BRAND,톰브라운,135,0.1855083616176329
Winter,BRAND,팀버랜드,467,0.6417215175958116
Winter,BRAND,파라부트,110,0.15115496131807127
Winter,BRAND,파르티멘토,189,0.2597117062646861
Winter,BRAND,파타고니아,251,0.344908139007599
Winter,BRAND,팔라스,116,0.15939977738996605
Winter,BRAND,페몬트,164,0.22535830596512443
Winter,BRAND,페이탈리즘,227,0.3119288747200198
Winter,BRAND,포터,947,1.3013068033473953
Winter,BRAND,포터리,141,0.1937531776895277
Winter,BRAND,포트너스,208,0.2858202904923529
Winter,BRAND,폴로,1666,2.2893105959627884
Winter,BRAND,푸마,253,0.3476564110315639
Winter,BRAND,프라다,218,0.2995616506121776
Winter,BRAND,프라이탁,147,0.2019979937614225
Winter,BRAND,프로젝트지알,112,0.1539032333420362
Winter,BRAND,프리즘웍스,324,0.44522006788231905
Winter,BRAND,플랙,327,0.44934247591826637
Winter,BRAND,해칭룸,512,0.7035576381350226
Winter,BRAND,헤리티지플로스,224,0.3078064666840724
Winter,BRAND,헤지스,103,0.141536009234194
Winter,BRAND,호카,79,0.10855674494661481
Winter,BRAND,휴먼메이드,221,0.303684058648125
Fall,ITEM,acc,151,0.11680616365239724
Fall,ITEM,bottom,159,0.12299456967371629
Fall,ITEM,outer,113,0.0874112350511317
Fall,ITEM,가디건,1907,1.4751612853319307
Fall,ITEM,가방,4961,3.8375852839704816
Fall,ITEM,가젤,133,0.10288225010442935
Fall,ITEM,구두,432,0.3341739251512292
Fall,ITEM,긴팔티,502,0.3883224778377709
Fall,ITEM,나이키덩크,446,0.3450036356885375
Fall,ITEM,나이키덩크범고래,168,0.12995652644770023
Fall,ITEM,넥타이,133,0.10288225010442935
Fall,ITEM,눕시,324,0.25063044386342187
Fall,ITEM,니트,4446,3.439206646348067
Fall,ITEM,더비,1054,0.8153224933087859
Fall,ITEM,더플백,218,0.16863406408094433
Fall,ITEM,데님,4140,3.202500116032613
Fall,ITEM,독일군스니커즈,406,0.31406160558194224
Fall,ITEM,럭비,132,0.10210869935176448
Fall,ITEM,로퍼,244,0.1887463836502313
Fall,ITEM,마원,1054,0.8153224933087859
Fall,ITEM,맨투맨,1593,1.2322663489951575
Fall,ITEM,머플러,606,0.4687717561149187
Fall,ITEM,모자,2596,2.0081377539180347
Fall,ITEM,모크넥,166,0.12840942494237048
Fall,ITEM,목걸이,453,0.3504184909571917
Fall,ITEM,목도리,178,0.13769203397434904
Fall,ITEM,무스탕,368,0.28466667698067666
Fall,ITEM,바람막이,946,0.7317790120209787
Fall,ITEM,바시티,810,0.6265761096585547
Fall,ITEM,바지,12616,9.759116295620156
Fall,ITEM,반바지,400,0.309420301065953
Fall,ITEM,반지,240,0.18565218063957176
Fall,ITEM,반팔티,1084,0.8385290158887325
Fall,ITEM,버뮤다,90,0.06961956773983942
Fall,ITEM,베스트,624,0.4826956696628866
Fall,ITEM,벨트,981,0.7588532883642496
Fall,ITEM,봄버,327,0.25295109612141653
Fall,ITEM,부츠,1486,1.1494964184600152
Fall,ITEM,블랙잭,41,0.03171558085926018
Fall,ITEM,블레이저,1026,0.7936630722341693
Fall,ITEM,비니,395,0.30555254730262854
Fall,ITEM,삭스,99,0.07658152451382334
Fall,ITEM,삼바,510,0.39451088385909
Fall,ITEM,상의,3569,2.7608026362609652
Fall,ITEM,샌들,62,0.047960146665222705
Fall,ITEM,선글라스,351,0.2715163141853737
Fall,ITEM,셋업,606,0.4687717561149187
Fall,ITEM,셔츠,4519,3.4956758512926034
Fall,ITEM,숄더백,112,0.08663768429846683
Fall,ITEM,수트,218,0.16863406408094433
Fall,ITEM,슈트,172,0.13305072945835977
Fall,ITEM,스니커즈,478,0.3697572597738138
Fall,ITEM,스웨터,177,0.13691848322168418
Fall,ITEM,스웻,663,0.512864149016817
Fall,ITEM,스웻셔츠,115,0.08895833655646147
Fall,ITEM,스카프,119,0.09205253956712099
Fall,ITEM,스트랩,100,0.07735507526648824
Fall,ITEM,슬랙스,1143,0.8841685102959604
Fall,ITEM,슬리퍼,206,0.15935145504896575
Fall,ITEM,슬립온,163,0.12608877268437582
Fall,ITEM,시계,385,0.2978170397759797
Fall,ITEM,신발,8338,6.449866175719789
Fall,ITEM,아디다스슈퍼스타,346,0.26764856042204926
Fall,ITEM,아우터,10759,8.322632547921469
Fall,ITEM,아워레거시,188,0.14542754150099788
Fall,ITEM,아이템,2083,1.61130621780095
Fall,ITEM,아크테릭스베타,106,0.08199637978247752
Fall,ITEM,아톰,185,0.14310688924300324
Fall,ITEM,악세사리,525,0.4061141451490632
Fall,ITEM,안경,835,0.6459148784751767
Fall,ITEM,양말,382,0.29549638751798507
Fall,ITEM,에어,311,0.24057428407877843
Fall,ITEM,에어포스,2734,2.1148877577857883
Fall,ITEM,오니츠카,154,0.11912681591039187
Fall,ITEM,옥스포드,97,0.0750344230084936
Fall,ITEM,왈라비,306,0.236706530315454
Fall,ITEM,운동화,308,0.23825363182078374
Fall,ITEM,워치,475,0.3674366075158191
Fall,ITEM,워커,326,0.25217754536875164
Fall,ITEM,이너,1439,1.1131395330847658
Fall,ITEM,자켓,8368,6.4730726982997355
Fall,ITEM,장갑,143,0.11061775763107817
Fall,ITEM,점퍼,338,0.2614601544007302
Fall,ITEM,정장,292,0.22587681977814567
Fall,ITEM,젤카야노,160,0.12376812042638119
Fall,ITEM,조거,188,0.14542754150099788
Fall,ITEM,조끼,240,0.18565218063957176
Fall,ITEM,지갑,402,0.3109674025712827
Fall,ITEM,진,980,0.7580797376115846
Fall,ITEM,쪼리,25,0.01933876881662206
Fall,ITEM,청바지,940,0.7271377075049894
Fall,ITEM,체인,157,0.12144746816838653
Fall,ITEM,첼시부츠,768,0.5940869780466296
Fall,ITEM,치노,894,0.6915543728824048
